feature_index,mean_abs_shap
1051,0.0006734701420447878
5169,0.0006492227569985299
5387,0.000643296236982356
2896,0.0006408385586514786
2345,0.0006398424272402605
2480,0.0006365954958644925
1373,0.0006357066924632647
303,0.0006345540574501855
584,0.0006257564814795324
3289,0.0006253301417272832
266,0.0006241561467995928
349,0.0006216876564543109
4455,0.0006103309355450195
1601,0.0006035295284908337
5151,0.0005973187460547515
1276,0.0005922921049862275
282,0.0005894310502100406
2204,0.0005842851494979851
2339,0.0005800323272022232
1910,0.0005609546420837845
3081,0.0005592620539410217
3723,0.0005584335846400099
2055,0.0005526959135103912
806,0.0005481354061672148
795,0.0005458423613099655
175,0.0005456342888791127
3864,0.0005441232862637194
5565,0.000543922066686365
4321,0.0005404730593057489
3688,0.0005292258988039326
4397,0.000524900873488869
32,0.0005228660491513977
3478,0.0005215415096472093
571,0.0005156654949865741
454,0.0005127561541468681
1621,0.0005068744308284028
1345,0.0005031513979589167
389,0.0005031087124399698
616,0.0005001012430790338
2825,0.0004960352716321928
4475,0.0004936062232671061
904,0.0004922879496731697
4402,0.0004892961044424686
663,0.0004850766635098107
4339,0.0004813313887170222
3113,0.0004786158404045114
308,0.0004675966210212484
4526,0.00045467004855888696
953,0.00045417150128950547
1183,0.0004516270884311928
1961,0.00045071025191860636
2252,0.0004425658706400692
2494,0.0004422941468281404
5054,0.0004418804702024487
4657,0.000440974978458931
169,0.00043823732654152305
5304,0.0004142560327596762
1434,0.00041363354635705395
2621,0.00041113181107239763
2972,0.0004044413147891161
2792,0.0003998933712763349
1927,0.00039699354907121807
2954,0.0003918157910788556
1445,0.00038776288957047435
142,0.0003845878093961077
891,0.00038335740937900506
4277,0.0003774054607003241
4905,0.0003751969869865359
3675,0.0003699169369639899
4518,0.0003648056936133716
2652,0.0003588505850395272
2450,0.00035673289772204873
5550,0.0003538158831935789
1787,0.00035122090790830893
756,0.00035081245860844765
5140,0.0003483239702974393
1909,0.00034758742462539784
1521,0.00034169837734800146
3358,0.00033410479522319496
3895,0.00032400940387586216
128,0.00032366830578358394
534,0.00032055055131126754
5230,0.0003173029640747452
845,0.0003141234097202287
3217,0.0003103833692797551
1460,0.0003088475172321347
1201,0.00030857597563554605
5391,0.0003075502659087218
4988,0.0003072677572491636
2328,0.000306964379745738
2215,0.00030658711081600105
4443,0.0003048752701759319
5107,0.00030434456640314
1163,0.0003041262310987145
4908,0.0003035946272141539
588,0.0002987640613259243
698,0.0002976013467748347
1193,0.00029751329686413246
3508,0.0002954031994123924
1629,0.0002878286048962708
4954,0.00028674355456587857
982,0.0002853746984158474
3795,0.00028213062499121764
4079,0.0002821035302545766
77,0.00028101748653814446
4019,0.00028025171088905674
4385,0.00027022836135941306
4609,0.0002690014971891661
3009,0.00026875092808749396
3000,0.00026553901542841535
5059,0.00026400550513975857
4398,0.0002554114791748728
449,0.00024808393685550264
4906,0.0002435010112025889
1785,0.0002431622901747344
936,0.0002420502194211931
4447,0.00024167997537662074
2801,0.00024110335070806648
109,0.0002405666785882916
1962,0.00023859228304339198
1703,0.00023600420382062083
249,0.00023573289852154238
5079,0.00023558473340876875
2863,0.00023196465537613626
351,0.00023122785969869434
1487,0.00023057647874561525
3281,0.00023053245997253967
4121,0.00022975028569485823
2895,0.00022766148128716414
5164,0.00022702794072182656
608,0.0002255664134300489
4023,0.00022509368006924476
4976,0.00022314603364918025
5463,0.00022140181684890322
1332,0.0002207681431511537
2762,0.00022069847383283394
3980,0.00021991451738216108
3517,0.00021916469433642052
1205,0.00021821285217805148
5062,0.00021555492499806256
1739,0.00020593309332249282
3058,0.00020466462432155432
3597,0.00020413853187200448
1406,0.00020360002829058137
1086,0.0002007804373115363
5046,0.00020024121895913087
238,0.0001947644834643669
4926,0.00019098374842922578
4535,0.00018750314543792472
2716,0.00018690120562589468
4206,0.0001852538618964009
4151,0.00018508583551451568
1372,0.0001840218792782393
699,0.00018184938426390752
623,0.00018142610820903005
1922,0.0001810134946948452
2068,0.00018079410920346237
3817,0.0001803159495934647
4637,0.00017936835741800143
4994,0.00017825724347007843
5083,0.00017674482331007544
4461,0.00017479073444458905
634,0.00017066855349824313
3673,0.0001705220123045759
1173,0.00017043351975707627
2846,0.00017024127226966977
83,0.00017003614285555585
124,0.00016994074852668328
2231,0.00016960399056684109
2376,0.0001690458237601158
4157,0.00016877955742133072
5520,0.00016815455838973276
3372,0.00016527239894616907
4692,0.00016520762991008216
532,0.00016114666497754225
4334,0.00015934829299968996
2682,0.00015571605743568414
4017,0.000154927774119515
3734,0.00015406830508031712
4487,0.00015393999997278688
4275,0.00015329686306328108
852,0.00015225148008624743
1542,0.0001498757827465749
4410,0.00014907804404174293
3496,0.0001488263787186443
3351,0.00014811464093155232
1308,0.0001476735784679784
5002,0.00014702493803786816
911,0.0001463769283415898
5205,0.00014581204223811068
4180,0.00014501073400821987
3294,0.00014142439718483002
3416,0.00014117645474454068
906,0.00014072769557856233
908,0.00013999038252781698
122,0.0001397005528636144
4012,0.00013618119794880332
344,0.00013424697159048027
5065,0.00013402107429564706
4723,0.0001339505930183686
5499,0.00013391307615026355
5069,0.00013382884629092913
2120,0.0001335488023444451
5100,0.0001324893292371455
3246,0.0001308380870130405
783,0.00012932935632196664
5414,0.00012841220124290445
5352,0.00012800029702515176
2067,0.00012699436322473063
1495,0.0001261388743535086
5145,0.00012604267921967672
4346,0.00012527894443706627
4247,0.00012527299217377101
2316,0.0001251848308438191
2191,0.00012447446332659886
3099,0.00012386007657445692
4785,0.00012312539449756666
5605,0.00012230063476343587
4338,0.00012177482647118892
4823,0.00012172664486087778
3556,0.00012101694336607869
1508,0.00011742647503718896
1254,0.00011730795344276877
1718,0.00011728007677851474
2955,0.00011626354125679747
1070,0.00011605224742387815
1077,0.00011587825994184774
2722,0.0001152267733339912
3312,0.00011409969167667806
2148,0.00011388140778895425
4956,0.00011209382690200054
2329,0.00011137718462825462
4503,0.0001082801102554014
2688,0.00010824481617454234
1600,0.0001069920100721403
1772,0.00010675783160219402
5566,0.00010550452826894568
5327,0.00010522875605309719
1105,0.00010489144418125091
2936,0.00010346952366911237
2076,0.00010346348157672493
2994,0.00010329024824056532
4725,0.00010259870531537213
13,0.00010238132545482056
3791,0.00010208413833660056
5031,0.00010202030840415162
2533,0.00010177828359812285
674,0.00010159795740009771
1378,0.00010080990517249345
1395,0.00010072343540755221
4367,9.99607764136765e-05
1306,9.932162915922044e-05
1690,9.857066264103106e-05
5000,9.848901146575226e-05
5259,9.832545726075752e-05
5282,9.804238680070902e-05
2658,9.649235456197163e-05
3150,9.631090115275125e-05
805,9.600139763830368e-05
400,9.516019567370428e-05
4631,9.508406495930138e-05
2157,9.479655705973745e-05
1945,9.46965696516546e-05
1639,9.365809238818696e-05
3263,9.355878836547708e-05
1824,9.317052667050708e-05
3215,9.255680191723852e-05
5321,9.232521651100656e-05
2680,9.123098917895272e-05
590,9.105114247962024e-05
3465,8.914979613263614e-05
851,8.859638689864844e-05
5551,8.843618839200407e-05
753,8.750394596963903e-05
4168,8.45500782000101e-05
3549,8.441912433205888e-05
2684,8.411871263815401e-05
630,8.391503293844627e-05
1217,8.366011484260897e-05
2775,8.30576870177878e-05
527,8.199886381015048e-05
4133,8.165547008699467e-05
2679,8.148595494865594e-05
4772,8.057745302294005e-05
1633,8.030354727428684e-05
2707,7.968736589895761e-05
2240,7.870961650586754e-05
4490,7.84057385708109e-05
1143,7.800541576366587e-05
260,7.768450570718172e-05
607,7.747185835264083e-05
2765,7.743627702102343e-05
1827,7.719016898915605e-05
4418,7.668187841255176e-05
3024,7.649668979679037e-05
247,7.613262130463339e-05
2258,7.607973477005696e-05
868,7.549489313737469e-05
1946,7.525497481822328e-05
180,7.504927086548257e-05
3437,7.498036350521255e-05
4242,7.485720421552613e-05
1228,7.388478221345705e-05
3211,7.372889281429393e-05
4914,7.280226337951424e-05
28,7.214683661087935e-05
2289,7.151456109339917e-05
4679,6.986414962716945e-05
1451,6.947520908220592e-05
2024,6.90563970843416e-05
5058,6.900446746608503e-05
1717,6.870053962921831e-05
5598,6.76731193705527e-05
1007,6.731414702227803e-05
2686,6.673757101108661e-05
4584,6.594747781651214e-05
5500,6.552063490296796e-05
3639,6.5015464105085e-05
4641,6.467240372323379e-05
1212,6.400127935056351e-05
3974,6.398633309798575e-05
4814,6.34610984085585e-05
4208,6.33900031902624e-05
309,6.32602041331803e-05
2859,6.265632333132843e-05
4760,6.202234700280722e-05
3182,6.188783773834286e-05
5247,6.178046891877731e-05
1111,6.17304087292145e-05
922,6.156533055283952e-05
810,6.070096879981254e-05
5104,6.058703032254678e-05
4335,6.0429753234633385e-05
302,6.018337423765451e-05
3824,5.9365356607627046e-05
2303,5.89301548001171e-05
1189,5.8350878855708933e-05
1715,5.8274610186243185e-05
4534,5.8257049852068404e-05
406,5.794003640746719e-05
5193,5.733807945430151e-05
4235,5.732351276443411e-05
1764,5.7188226687030064e-05
1951,5.709227929578722e-05
4693,5.698865794741447e-05
5624,5.695544449284441e-05
5159,5.687735276345368e-05
5123,5.6756756800300105e-05
1015,5.659528873426956e-05
4345,5.657599941041921e-05
4256,5.656902167981301e-05
4182,5.648208223510847e-05
1074,5.5529396790165316e-05
4549,5.4545938841754834e-05
222,5.429808464911149e-05
5074,5.390751380760619e-05
4837,5.347743620624921e-05
3020,5.343463723655267e-05
1124,5.313428952968837e-05
4777,5.3078601436860095e-05
1904,5.19070044185194e-05
2704,5.157139602621439e-05
3801,5.141368820033445e-05
1871,5.1388086346994994e-05
152,5.1287548928657925e-05
4809,5.122084545222012e-05
2932,5.089893448354711e-05
4941,5.078591682804338e-05
5457,5.068256835934029e-05
15,5.0642397419000826e-05
376,5.055409761331636e-05
4349,5.0508337500003136e-05
2582,5.0373283231348016e-05
4183,5.036573070759553e-05
1065,5.03609134843598e-05
4063,5.010717324228376e-05
3121,4.963438294606081e-05
2445,4.8307381458497944e-05
224,4.781636368206827e-05
144,4.7807856414378065e-05
1376,4.758120470869854e-05
3752,4.740763368599181e-05
1167,4.720188352249063e-05
255,4.6939381658485556e-05
1540,4.692534533728297e-05
4474,4.659887007321895e-05
100,4.6312752962664224e-05
2193,4.6284285605507444e-05
4895,4.608924915723321e-05
2941,4.579501156070013e-05
31,4.531779300586246e-05
994,4.501334406958291e-05
3629,4.4818199787695465e-05
1701,4.466183480751862e-05
791,4.4648478160940405e-05
5531,4.46041817277091e-05
3841,4.4432150786199984e-05
2338,4.434726464198537e-05
1240,4.420583887807684e-05
3005,4.416723289116976e-05
1845,4.362237618583388e-05
4622,4.310039732518934e-05
2855,4.266853706125705e-05
4873,4.26104471307525e-05
626,4.250404657897216e-05
1738,4.2493393576032565e-05
1606,4.193722731409673e-05
888,4.1790503506613374e-05
342,4.175012144377355e-05
3877,4.169191069735284e-05
3530,4.161367956710064e-05
278,4.134155992037515e-05
3638,4.1249538816947546e-05
5009,4.065837066005462e-05
1419,4.052619662837761e-05
3033,4.0491055082210795e-05
1592,4.007799437050429e-05
3292,3.948629746191981e-05
3434,3.9365048104057386e-05
1292,3.9306663931407254e-05
2072,3.927259093421144e-05
3828,3.919560630125922e-05
288,3.892261970756148e-05
499,3.8885477776483305e-05
54,3.875088482679515e-05
1538,3.869932707650743e-05
1171,3.862084015920213e-05
3635,3.837504132325503e-05
2949,3.808207506011607e-05
2534,3.784925696227001e-05
2725,3.7529264592396305e-05
2069,3.745829486533412e-05
965,3.7053709683337066e-05
1435,3.69821969080311e-05
3201,3.6935639015951236e-05
2251,3.659515001052476e-05
4122,3.64751201705394e-05
509,3.635792146048691e-05
2164,3.615105398260957e-05
4678,3.601779031244106e-05
3899,3.567776804811323e-05
1799,3.5675804588374834e-05
5507,3.5609970773421885e-05
1762,3.555796883297868e-05
5315,3.5412630441418395e-05
5053,3.538805728093865e-05
3692,3.5357872226060624e-05
267,3.5226867125563435e-05
365,3.5198502893427345e-05
638,3.517104156569196e-05
951,3.50571130090219e-05
4493,3.497372603547196e-05
1233,3.4907324602823146e-05
2496,3.4736360458454034e-05
3161,3.469013582578887e-05
648,3.461520817836312e-05
5187,3.455134665763348e-05
677,3.4463998481120855e-05
2916,3.418053816031735e-05
1807,3.3773045653851356e-05
304,3.3727932534597594e-05
4796,3.3492064856000965e-05
3402,3.3267979445856666e-05
1572,3.326110371948364e-05
2940,3.291678329464056e-05
5173,3.279106462362659e-05
3397,3.272682954777534e-05
3609,3.260727256603093e-05
4767,3.248393392729036e-05
5339,3.245556092587783e-05
2360,3.2256827902998575e-05
476,3.225129714467982e-05
5458,3.211358915611274e-05
2084,3.208534088364785e-05
3777,3.175029952391161e-05
5573,3.1605769076265556e-05
3412,3.1100332822890786e-05
1130,3.10373164595841e-05
521,3.0847264500030776e-05
301,3.0235065972560776e-05
3502,3.0214894318404657e-05
274,3.0074551078255678e-05
2389,2.991223300907539e-05
3134,2.9879829263729072e-05
916,2.9483466178080356e-05
5192,2.935991260710933e-05
3600,2.932408681649798e-05
5628,2.929111167518514e-05
5264,2.912915532078833e-05
4328,2.9091876059998216e-05
3331,2.876281665655754e-05
2106,2.8585286068973555e-05
5020,2.8452849237249894e-05
1049,2.8447098577340437e-05
760,2.8325649806746596e-05
1135,2.8290165279733952e-05
4134,2.7722993513958745e-05
1873,2.770843163302493e-05
3558,2.7651550763859897e-05
2041,2.760569331980298e-05
1546,2.7362366904841273e-05
5272,2.7240828357440584e-05
814,2.711987817323793e-05
1344,2.7016728217283587e-05
3463,2.6987476397217185e-05
468,2.6965640363632495e-05
148,2.6857474759763902e-05
7,2.683833553487608e-05
2081,2.681443951854603e-05
5359,2.679395390194414e-05
4297,2.67456367685777e-05
3975,2.65980446992823e-05
3865,2.623878341109254e-05
5588,2.6214813961365875e-05
5122,2.614220103852193e-05
1181,2.6127951608243308e-05
957,2.6004000788539797e-05
1920,2.581915513695033e-05
3522,2.580187805814926e-05
1809,2.5716156775492733e-05
1994,2.5703571266880864e-05
1850,2.568083203780718e-05
5262,2.5675100162202494e-05
390,2.5418982672812692e-05
5121,2.5413407729428262e-05
1774,2.5313138247818653e-05
3429,2.507515564584995e-05
3593,2.489083390146765e-05
2791,2.487631291503083e-05
1272,2.4847051501751175e-05
1102,2.474406564921273e-05
1747,2.4742260226008335e-05
310,2.469365193392803e-05
3594,2.4574213272010463e-05
2766,2.4542506659850335e-05
5582,2.4387400648811818e-05
1657,2.4279251853011762e-05
2409,2.4102793406918595e-05
4165,2.4084755314011014e-05
5301,2.4065739550151934e-05
2205,2.4022607151538892e-05
4201,2.3980673367700938e-05
5517,2.3972376834057614e-05
2669,2.3964286590437535e-05
5158,2.378577020120269e-05
1437,2.377978324271664e-05
2291,2.3745151287918144e-05
3846,2.3692485633052143e-05
5591,2.3629945583365376e-05
3608,2.3623769789601333e-05
5619,2.360976289602324e-05
4417,2.3597733682291063e-05
3907,2.3444668514610075e-05
5128,2.3438384527824893e-05
4635,2.3394611533109315e-05
2206,2.3323514149051693e-05
2903,2.3301378653812833e-05
3456,2.3215272306466933e-05
2007,2.320970221534246e-05
5066,2.3192503016552183e-05
750,2.3022906125490316e-05
30,2.2673382269958965e-05
4315,2.262705547671912e-05
2977,2.2216634581667865e-05
620,2.2168767861488574e-05
2351,2.215140954412978e-05
5189,2.2002061981495762e-05
3076,2.193965440648262e-05
3253,2.1909100930678843e-05
3576,2.1720626604694203e-05
35,2.1700564989242923e-05
3775,2.1564876669794856e-05
4671,2.1457019578168867e-05
2612,2.1453659046168688e-05
4296,2.1411021355607504e-05
318,2.1346919357121074e-05
676,2.1276901885603266e-05
3857,2.1249637976421023e-05
848,2.116339664128797e-05
2070,2.0966214242805563e-05
5191,2.072562529617388e-05
915,2.0488989847149665e-05
2026,2.048878207362881e-05
4916,2.0455633316000147e-05
361,2.0370592997611765e-05
1385,2.03310324646263e-05
3671,2.030082537904139e-05
3579,2.023294017633983e-05
3780,2.019020363005552e-05
4614,2.002690221495167e-05
5501,1.9998807634804876e-05
2785,1.9945789634252753e-05
2929,1.9906118548273478e-05
4159,1.968556312790374e-05
5601,1.9652648073641265e-05
4464,1.945985203495362e-05
296,1.9452778511093498e-05
3244,1.929156829604519e-05
5171,1.9269591660845688e-05
3714,1.915722642447705e-05
2631,1.910485491672447e-05
2482,1.9065898667249812e-05
2657,1.9064209591593425e-05
2897,1.9046797628227437e-05
3143,1.9041528293462107e-05
2842,1.9018063930563896e-05
5200,1.8777245756434442e-05
3891,1.874156762114469e-05
4724,1.8731485917380376e-05
1452,1.856895949241561e-05
752,1.8552355435233642e-05
3360,1.8536644055812588e-05
1757,1.8497808422286364e-05
1262,1.8489165723276968e-05
1270,1.847497345012306e-05
528,1.8464354603352847e-05
1046,1.8419544743064145e-05
474,1.8312391999212865e-05
1035,1.829430515743088e-05
3613,1.8264084482621843e-05
1967,1.825974230078891e-05
1985,1.823752290521712e-05
4544,1.8144849557931654e-05
4910,1.812113002971617e-05
1000,1.8068542277232196e-05
4805,1.805985575358442e-05
3843,1.7978692547601138e-05
1869,1.7942286770837957e-05
2036,1.789947554152648e-05
5351,1.7682193162279755e-05
2622,1.7664875697751382e-05
2583,1.7655403778642923e-05
1113,1.7643323845628564e-05
544,1.7601783882614394e-05
4056,1.7443808819431717e-05
977,1.744116560374169e-05
402,1.7362318605375312e-05
3553,1.7264967070510934e-05
926,1.7245334313939892e-05
1834,1.7218494900194275e-05
2488,1.701657044194984e-05
4652,1.69517533416549e-05
3338,1.6906823513188194e-05
5363,1.6897450289659317e-05
1524,1.686450934098974e-05
4583,1.6827235786804025e-05
2781,1.6764783866351698e-05
552,1.6749620104848057e-05
5252,1.6666321317675557e-05
730,1.6626304934799362e-05
2093,1.654584174957989e-05
2956,1.6540651999075847e-05
4268,1.6496986733246376e-05
823,1.6474973069696565e-05
3769,1.645905136134629e-05
799,1.644679994565165e-05
2012,1.6441510618645765e-05
5092,1.63616254200713e-05
5594,1.6321911911749812e-05
1557,1.615292072757206e-05
1761,1.6126026280818553e-05
5266,1.610710636986985e-05
1225,1.606309389126754e-05
2341,1.6056218685096077e-05
466,1.604728999882943e-05
2211,1.6038123829231717e-05
3683,1.600982848499199e-05
4073,1.5999518740290832e-05
2102,1.5977576843101178e-05
5476,1.5973472953654428e-05
421,1.595945343874198e-05
3889,1.5950156959227995e-05
3541,1.592659981789932e-05
5413,1.5921073080650586e-05
75,1.5898962488392744e-05
1164,1.5839949967754334e-05
1356,1.577693663929464e-05
3389,1.5726236137534112e-05
29,1.558848938893956e-05
5468,1.5537571209818815e-05
4009,1.5533251116975845e-05
1165,1.5525489666896418e-05
3438,1.5485158968875964e-05
1507,1.5434191295773972e-05
3291,1.541659320249424e-05
1327,1.528823752475025e-05
230,1.524908260325635e-05
3097,1.524499909943507e-05
5545,1.518873245506302e-05
617,1.5138117772457137e-05
253,1.5122602953514017e-05
1122,1.5053124429764608e-05
2952,1.504295767358868e-05
2960,1.5039190202046642e-05
1607,1.5036470417254409e-05
2479,1.496632419327644e-05
4513,1.4894312276456592e-05
1770,1.477540456481553e-05
1626,1.4517713450119057e-05
3401,1.4514692830618135e-05
2819,1.4503015032840232e-05
4342,1.4456263369692512e-05
5322,1.4444134179337855e-05
1972,1.441151459692084e-05
3470,1.4390935709072817e-05
2171,1.4356514479300046e-05
1461,1.4349573193308455e-05
5116,1.4322937631159742e-05
3137,1.430605787162371e-05
3592,1.422228521281912e-05
153,1.4201821395765929e-05
2487,1.4198832787403379e-05
4095,1.4179378990981213e-05
3219,1.4164948716791081e-05
593,1.4137705903418445e-05
2239,1.4088880761604886e-05
4400,1.408760084465471e-05
3792,1.402182070401651e-05
4440,1.4010971374544512e-05
3658,1.4006361884472032e-05
2255,1.3986067360799062e-05
4623,1.3982164317514562e-05
2176,1.39704623661119e-05
751,1.3956575815513895e-05
4078,1.3786148558656116e-05
5373,1.3750449709611183e-05
803,1.37440853789354e-05
5106,1.3672402151929247e-05
862,1.365467198888504e-05
564,1.3647562326188931e-05
5502,1.3599726658189024e-05
2709,1.3563382409948702e-05
1203,1.3556886283865304e-05
3928,1.343252760939379e-05
4040,1.337497394163349e-05
3557,1.3359156037756902e-05
575,1.3334913727103836e-05
1108,1.3327689578452695e-05
3753,1.3322795401012928e-05
847,1.3269606278982238e-05
435,1.3234674449661695e-05
517,1.3173604252038488e-05
4108,1.3127177111890998e-05
5147,1.3104933335289604e-05
3766,1.3021807218037336e-05
5474,1.3002880611163239e-05
1699,1.2904076692637227e-05
3605,1.2871958846092578e-05
3245,1.2867946791232241e-05
1244,1.285577299834206e-05
4615,1.281628313946238e-05
3501,1.2798854429019722e-05
4856,1.2759227076913235e-05
5469,1.2753337223915067e-05
3231,1.2724518228198207e-05
855,1.2671221891137423e-05
897,1.2664732704641732e-05
4521,1.2591919663387349e-05
3927,1.2573740127670895e-05
3571,1.2552681869425446e-05
2659,1.2513745223690852e-05
431,1.2440872202080579e-05
2626,1.2392017606462955e-05
5028,1.2375085355397268e-05
5180,1.2367307548714674e-05
3654,1.236542574244309e-05
927,1.2346309284239497e-05
321,1.2305065289125236e-05
3762,1.2279081957892345e-05
4127,1.2275434806746904e-05
2442,1.2272236879975576e-05
2729,1.2203121716847472e-05
714,1.2154638474699523e-05
2177,1.2151506960087058e-05
4556,1.2150231673437716e-05
2408,1.2118225655822715e-05
4119,1.2107679886400067e-05
784,1.2055318416169695e-05
3224,1.2044086406299296e-05
372,1.2029624214208132e-05
871,1.1984316738911333e-05
2167,1.197581855932043e-05
4272,1.1965701126454254e-05
4797,1.1926696163129223e-05
5589,1.1902964872770188e-05
4094,1.1896713939433494e-05
1337,1.1880873476930256e-05
5595,1.1833591807247901e-05
3142,1.1785890216233923e-05
4497,1.1751361947388971e-05
1905,1.1696823012801989e-05
4496,1.1695091926111655e-05
3829,1.1683217040420851e-05
3581,1.1651623110283447e-05
1755,1.1650937900041433e-05
5345,1.1630399615384795e-05
1106,1.1603613594460368e-05
3250,1.1592900019005588e-05
4912,1.1592013419118735e-05
3110,1.1573317080958834e-05
216,1.1562748131210057e-05
2887,1.1549840379277171e-05
322,1.151624737336538e-05
1730,1.15014576272719e-05
2419,1.148893095757522e-05
1779,1.146858764425451e-05
4821,1.1451537314701154e-05
2642,1.1448834828418174e-05
618,1.1389143350459384e-05
4316,1.1386533220752206e-05
631,1.1323148380530478e-05
411,1.1319197230532317e-05
88,1.1312753366268913e-05
780,1.129010235734478e-05
2489,1.128757879854728e-05
3486,1.1276986784378476e-05
4939,1.1276737083527745e-05
3032,1.1211891839826476e-05
1697,1.1193966138076208e-05
2247,1.1191629976072417e-05
1712,1.1179467273289842e-05
1823,1.1176817119794526e-05
1186,1.1169088307517905e-05
2383,1.1138191909318524e-05
4874,1.111498287852971e-05
4375,1.1095648040858636e-05
3616,1.1091815250702415e-05
4859,1.1035517690092992e-05
2974,1.0985464067765304e-05
10,1.0979567134274535e-05
446,1.0966662256877651e-05
4562,1.0961553027303731e-05
2087,1.0899707521097674e-05
2715,1.0874897475485336e-05
4602,1.0871496644833765e-05
312,1.0858970149218152e-05
1475,1.0842230256396963e-05
2169,1.0810841669877633e-05
5289,1.0789056577567856e-05
971,1.078742461116257e-05
690,1.0778456429784898e-05
2853,1.0753261924578364e-05
5017,1.0720972231027059e-05
158,1.0704314322646051e-05
3082,1.0681425591271599e-05
2483,1.0651150183693659e-05
1479,1.0610692766257739e-05
4822,1.0601772646971865e-05
4516,1.0576892467763601e-05
2928,1.054916322010158e-05
2947,1.0495793576098681e-05
3758,1.0494688282506256e-05
263,1.0491075258120762e-05
5040,1.0407505204576829e-05
3921,1.0373932926944404e-05
996,1.0370750510619801e-05
3167,1.0352454898444668e-05
2472,1.0338965918879442e-05
3993,1.0336620567488405e-05
2425,1.0329989064109106e-05
210,1.0324714375172334e-05
1467,1.0247075621103514e-05
373,1.0224207191476358e-05
5510,1.0172330218111642e-05
933,1.0126373369282987e-05
2085,1.0118403055969692e-05
104,1.0093439514683516e-05
292,1.008193467068008e-05
5603,1.0065521068371552e-05
4432,1.0053716192802268e-05
4330,1.0045837843625861e-05
3944,1.0043181615640863e-05
4390,1.0033856812143588e-05
1411,1.000797975072461e-05
2170,9.976337824123402e-06
3332,9.958667248832659e-06
4099,9.955440969805356e-06
3728,9.936112217100122e-06
722,9.930861532885066e-06
200,9.928660330257507e-06
240,9.914168083275034e-06
500,9.899025102404577e-06
456,9.863375242965791e-06
1117,9.857243346297073e-06
3258,9.81351566898789e-06
625,9.800704652761259e-06
3900,9.783449646816474e-06
1729,9.76860105743969e-06
2661,9.726500278858024e-06
819,9.718195758439048e-06
377,9.675602758678042e-06
1260,9.672553466415215e-06
5524,9.640046252445605e-06
1943,9.622672179202346e-06
4434,9.599386350839981e-06
4978,9.59922328560318e-06
4520,9.586674397677345e-06
4070,9.582503454682136e-06
2136,9.562555004146535e-06
4484,9.55978765419086e-06
2021,9.553456840192203e-06
5604,9.553408006127881e-06
980,9.542727776213767e-06
613,9.500434119170847e-06
2033,9.496399884139284e-06
2433,9.493012712514686e-06
1969,9.487815928308266e-06
3936,9.484118702231105e-06
1820,9.480551292523485e-06
5051,9.474697762997004e-06
3806,9.458030039692308e-06
5392,9.452937453014987e-06
5176,9.450572611737417e-06
5338,9.431568291947294e-06
2673,9.425929785345894e-06
2343,9.422337936993292e-06
2769,9.421197173612385e-06
2811,9.417842330770147e-06
4088,9.40462433445973e-06
3868,9.36332344037233e-06
546,9.320418082577864e-06
4217,9.297257020017258e-06
5167,9.28989751419239e-06
1815,9.289222326074728e-06
2770,9.263939376935924e-06
295,9.248992787909237e-06
2871,9.231858070397005e-06
1745,9.221331910767563e-06
2991,9.214736628011435e-06
1274,9.184202401670445e-06
2025,9.159094506510394e-06
5393,9.153131614339648e-06
709,9.092270212828282e-06
3423,9.091167495737715e-06
3880,9.082997825112883e-06
2272,9.08075171126484e-06
844,9.029827786241659e-06
1620,8.987372654692654e-06
4780,8.977756557288272e-06
4148,8.959596318556393e-06
3940,8.908410585981369e-06
602,8.904452067188362e-06
3238,8.890832273408572e-06
4676,8.876488245362349e-06
1632,8.873979903213825e-06
4585,8.866960295090284e-06
2780,8.853927486438412e-06
125,8.852407646024881e-06
113,8.834698501491567e-06
425,8.826034422878559e-06
3036,8.821548703736355e-06
1386,8.821125890728022e-06
3071,8.802469767061229e-06
1190,8.792341109041478e-06
3184,8.770185002616041e-06
2391,8.763502544573901e-06
4576,8.730989369215175e-06
4920,8.720906491723957e-06
2867,8.704214025666005e-06
2917,8.697504382525117e-06
1658,8.668618366553572e-06
2958,8.615663734481532e-06
2431,8.607829715148362e-06
1710,8.589407068414762e-06
5208,8.5845556872148e-06
3763,8.571716632945936e-06
3678,8.56585995946683e-06
5361,8.526093417823257e-06
1828,8.524149943125827e-06
3405,8.517153910641552e-06
3172,8.506074558515379e-06
4411,8.505791480919606e-06
757,8.490821575616463e-06
2000,8.485451294078772e-06
2073,8.46957179158067e-06
842,8.46502381209384e-06
1628,8.4610043970602e-06
4716,8.443552381175548e-06
653,8.43631978195597e-06
2403,8.43462127147472e-06
1978,8.38879071772706e-06
3067,8.377702392803184e-06
2513,8.371976427558969e-06
4564,8.297963360065665e-06
4653,8.293169561334945e-06
5395,8.286935993823307e-06
3295,8.285325698949616e-06
3532,8.275303197815167e-06
4955,8.255416026357547e-06
643,8.23932494710654e-06
467,8.19117639380176e-06
3552,8.166696452712242e-06
4223,8.127470024838061e-06
5111,8.113891054263384e-06
1363,8.110216312169972e-06
208,8.104231558080082e-06
3503,8.100083768429856e-06
531,8.073949400489585e-06
4700,8.068377063753845e-06
2023,8.064422925443416e-06
383,8.058480972979672e-06
3265,8.045641839372852e-06
1037,8.028206999480535e-06
2599,8.01246276352894e-06
796,7.980478845565016e-06
2525,7.957222625518384e-06
5617,7.939486159856272e-06
